Year,Month,Day,Count,distance2016,temperture2016,windpower2016
2016,1,1,1,5800.0,-2.3600000000000003,2.2
2016,1,1,2,2883.333333333333,0.2999999999999999,5.0
2016,1,1,3,8500.0,4.6000000000000005,7.333333333333333
2016,1,1,4,10000.0,5.916666666666667,7.166666666666667
2016,1,2,1,10000.0,6.6000000000000005,6.5
2016,1,2,2,7000.0,5.433333333333334,9.666666666666666
2016,1,2,3,7333.333333333333,9.583333333333334,8.0
2016,1,2,4,4733.333333333333,8.299999999999999,4.333333333333333
2016,1,3,1,558.3333333333334,5.15,2.5
2016,1,3,2,316.6666666666667,3.883333333333333,2.333333333333333
2016,1,3,3,1783.3333333333333,6.016666666666666,2.5
2016,1,3,4,1516.6666666666667,4.683333333333334,3.5
2016,1,4,1,1966.6666666666667,3.9,6.833333333333333
2016,1,4,2,3916.6666666666665,2.0,9.833333333333334
2016,1,4,3,9500.0,3.083333333333333,12.166666666666666
2016,1,4,4,10000.0,-0.0499999999999999,9.333333333333334
2016,1,5,1,10000.0,-2.1,9.166666666666666
2016,1,5,2,10000.0,-3.1,6.666666666666667
2016,1,5,3,10000.0,-0.7166666666666667,7.833333333333333
2016,1,5,4,10000.0,-2.566666666666667,3.0
2016,1,6,1,10000.0,-2.966666666666667,3.5
2016,1,6,2,10000.0,-0.9833333333333332,4.5
2016,1,6,3,10000.0,1.7833333333333334,5.166666666666667
2016,1,6,4,10000.0,-0.6666666666666666,9.166666666666666
2016,1,7,1,10000.0,-3.0666666666666664,9.666666666666666
2016,1,7,2,10000.0,-3.2500000000000004,7.333333333333333
2016,1,7,3,10000.0,-0.8166666666666668,8.5
2016,1,7,4,10000.0,-2.4,8.5
2016,1,8,1,10000.0,-4.916666666666667,2.6666666666666665
2016,1,8,2,10000.0,-4.316666666666666,3.5
2016,1,8,3,10000.0,0.1833333333333333,6.166666666666667
2016,1,8,4,10000.0,-0.6666666666666666,7.166666666666667
2016,1,9,1,9666.666666666666,-3.933333333333333,4.333333333333333
2016,1,9,2,10000.0,-2.8666666666666667,3.6666666666666665
2016,1,9,3,10000.0,0.6999999999999998,5.333333333333333
2016,1,9,4,10000.0,0.2833333333333333,3.333333333333333
2016,1,10,1,10000.0,2.3000000000000003,7.833333333333333
2016,1,10,2,10000.0,1.2,7.333333333333333
2016,1,10,3,10000.0,2.75,7.666666666666667
2016,1,10,4,10000.0,-1.0666666666666669,5.666666666666667
2016,1,11,1,10000.0,-4.083333333333333,6.833333333333333
2016,1,11,2,10000.0,-3.966666666666667,5.833333333333333
2016,1,11,3,10000.0,-1.6666666666666667,8.166666666666666
2016,1,11,4,10000.0,-4.116666666666666,8.5
2016,1,12,1,10000.0,-6.583333333333335,4.5
2016,1,12,2,10000.0,-5.466666666666668,5.333333333333333
2016,1,12,3,10000.0,-2.333333333333333,8.5
2016,1,12,4,10000.0,-3.3833333333333333,11.166666666666666
2016,1,13,1,10000.0,-6.433333333333334,3.5
2016,1,13,2,10000.0,-4.500000000000001,2.333333333333333
2016,1,13,3,4300.0,-1.65,8.0
2016,1,13,4,10000.0,-2.95,13.333333333333334
2016,1,14,1,10000.0,-6.683333333333334,4.166666666666667
2016,1,14,2,10000.0,-5.866666666666667,4.0
2016,1,14,3,10000.0,-1.5333333333333334,5.333333333333333
2016,1,14,4,5366.666666666667,-0.8999999999999999,4.333333333333333
2016,1,15,1,7500.0,-1.8333333333333333,4.166666666666667
2016,1,15,2,8833.333333333334,-2.416666666666667,4.666666666666667
2016,1,15,3,10000.0,2.266666666666666,5.0
2016,1,15,4,8833.333333333334,-0.6000000000000001,4.166666666666667
2016,1,16,1,7000.0,-2.0333333333333337,6.166666666666667
2016,1,16,2,5250.0,-0.0499999999999999,6.666666666666667
2016,1,16,3,5166.666666666667,3.483333333333334,5.666666666666667
2016,1,16,4,3766.6666666666665,0.1166666666666667,5.166666666666667
2016,1,17,1,2750.0,-1.0666666666666669,6.166666666666667
2016,1,17,2,3200.0,0.2166666666666666,6.0
2016,1,17,3,4666.666666666667,3.616666666666667,7.333333333333333
2016,1,17,4,4366.666666666667,1.7166666666666668,4.5
2016,1,18,1,3200.0,-0.3,14.0
2016,1,18,2,8833.333333333334,-4.15,18.0
2016,1,18,3,10000.0,-6.4,23.166666666666668
2016,1,18,4,10000.0,-9.566666666666665,21.166666666666668
2016,1,19,1,10000.0,-11.783333333333331,19.33333333333333
2016,1,19,2,10000.0,-12.533333333333331,18.0
2016,1,19,3,10000.0,-9.25,21.33333333333333
2016,1,19,4,10000.0,-10.666666666666666,13.166666666666666
2016,1,20,1,10000.0,-11.516666666666666,7.5
2016,1,20,2,10000.0,-11.5,6.166666666666667
2016,1,20,3,10000.0,-7.866666666666666,4.166666666666667
2016,1,20,4,10000.0,-8.266666666666666,1.6666666666666667
2016,1,21,1,10000.0,-8.966666666666667,3.1666666666666665
2016,1,21,2,10000.0,-7.633333333333334,3.8333333333333335
2016,1,21,3,10000.0,-4.583333333333333,6.666666666666667
2016,1,21,4,10000.0,-5.95,7.833333333333333
2016,1,22,1,10000.0,-8.383333333333333,5.833333333333333
2016,1,22,2,10000.0,-7.533333333333332,5.833333333333333
2016,1,22,3,10000.0,-4.85,8.5
2016,1,22,4,10000.0,-5.766666666666667,12.0
2016,1,23,1,10000.0,-7.6833333333333345,11.333333333333334
2016,1,23,2,10000.0,-9.916666666666666,16.333333333333332
2016,1,23,3,9333.333333333334,-9.416666666666668,19.33333333333333
2016,1,23,4,10000.0,-12.483333333333334,16.5
2016,1,24,1,10000.0,-14.866666666666667,12.333333333333334
2016,1,24,2,10000.0,-15.0,13.0
2016,1,24,3,10000.0,-11.233333333333333,13.333333333333334
2016,1,24,4,10000.0,-10.65,11.5
2016,1,25,1,10000.0,-11.300000000000002,9.0
2016,1,25,2,10000.0,-10.333333333333332,5.666666666666667
2016,1,25,3,10000.0,-5.883333333333333,4.666666666666667
2016,1,25,4,10000.0,-5.733333333333333,3.1666666666666665
2016,1,26,1,8666.666666666666,-4.8,5.333333333333333
2016,1,26,2,3133.333333333333,-4.083333333333333,9.0
2016,1,26,3,6050.0,0.8666666666666666,6.666666666666667
2016,1,26,4,10000.0,0.8500000000000001,7.833333333333333
2016,1,27,1,9666.666666666666,-1.95,7.833333333333333
2016,1,27,2,10000.0,-2.566666666666667,2.6666666666666665
2016,1,27,3,10000.0,1.933333333333333,5.166666666666667
2016,1,27,4,10000.0,-2.4833333333333334,2.5
2016,1,28,1,8166.666666666667,-5.116666666666667,3.1666666666666665
2016,1,28,2,6333.333333333333,-2.65,5.0
2016,1,28,3,7500.0,2.1166666666666667,6.5
2016,1,28,4,9333.333333333334,0.9666666666666668,5.5
2016,1,29,1,10000.0,-0.8833333333333334,7.666666666666667
2016,1,29,2,10000.0,-0.4833333333333333,7.0
2016,1,29,3,10000.0,3.4333333333333336,6.833333333333333
2016,1,29,4,10000.0,1.2666666666666666,7.333333333333333
2016,1,30,1,10000.0,-1.5499999999999998,6.0
2016,1,30,2,10000.0,-0.8500000000000002,3.5
2016,1,30,3,9833.333333333334,1.6333333333333335,9.0
2016,1,30,4,10000.0,-0.7166666666666667,9.666666666666666
2016,1,31,1,10000.0,-4.033333333333332,9.0
2016,1,31,2,10000.0,-4.883333333333334,9.5
2016,1,31,3,10000.0,-2.5333333333333337,10.166666666666666
2016,1,31,4,10000.0,-4.483333333333333,10.333333333333334
2016,2,1,1,10000.0,-7.083333333333333,8.5
2016,2,1,2,10000.0,-6.7,10.166666666666666
2016,2,1,3,10000.0,-3.966666666666667,9.333333333333334
2016,2,1,4,10000.0,-5.533333333333334,10.5
2016,2,2,1,10000.0,-7.883333333333333,6.333333333333333
2016,2,2,2,10000.0,-6.300000000000001,5.0
2016,2,2,3,10000.0,-2.4,8.166666666666666
2016,2,2,4,10000.0,-3.6833333333333336,2.833333333333333
2016,2,3,1,10000.0,-7.3,1.0
2016,2,3,2,10000.0,-4.066666666666666,6.166666666666667
2016,2,3,3,10000.0,1.85,5.333333333333333
2016,2,3,4,10000.0,-0.1166666666666666,5.666666666666667
2016,2,4,1,10000.0,-2.583333333333333,4.166666666666667
2016,2,4,2,10000.0,-0.65,6.166666666666667
2016,2,4,3,10000.0,2.1333333333333333,10.833333333333334
2016,2,4,4,10000.0,-0.7333333333333334,11.333333333333334
2016,2,5,1,10000.0,-5.266666666666667,4.0
2016,2,5,2,10000.0,-3.8,3.333333333333333
2016,2,5,3,10000.0,0.6166666666666667,8.166666666666666
2016,2,5,4,10000.0,-0.2833333333333333,8.666666666666666
2016,2,6,1,10000.0,-4.416666666666667,8.0
2016,2,6,2,10000.0,-4.033333333333333,12.0
2016,2,6,3,10000.0,-0.7166666666666667,12.833333333333334
2016,2,6,4,10000.0,-3.1333333333333333,10.333333333333334
2016,2,7,1,10000.0,-5.550000000000001,4.333333333333333
2016,2,7,2,10000.0,-5.050000000000001,3.5
2016,2,7,3,10000.0,0.4166666666666667,4.5
2016,2,7,4,10000.0,-1.35,2.1666666666666665
2016,2,8,1,10000.0,-2.1666666666666665,3.1666666666666665
2016,2,8,2,8833.333333333334,-1.3166666666666669,10.833333333333334
2016,2,8,3,7666.666666666667,5.95,12.833333333333334
2016,2,8,4,5750.0,3.7,14.833333333333334
2016,2,9,1,9500.0,-0.7333333333333334,12.333333333333334
2016,2,9,2,10000.0,0.8166666666666668,9.5
2016,2,9,3,10000.0,4.5,11.666666666666666
2016,2,9,4,10000.0,1.0666666666666669,7.666666666666667
2016,2,10,1,10000.0,-3.8,1.6666666666666667
2016,2,10,2,10000.0,-1.45,5.166666666666667
2016,2,10,3,10000.0,6.183333333333334,5.833333333333333
2016,2,10,4,10000.0,1.883333333333333,4.0
2016,2,11,1,10000.0,0.65,6.333333333333333
2016,2,11,2,10000.0,3.95,7.0
2016,2,11,3,10000.0,12.566666666666668,9.666666666666666
2016,2,11,4,9333.333333333334,10.3,8.166666666666666
2016,2,12,1,5100.0,7.483333333333333,10.0
2016,2,12,2,2350.0,6.7,7.833333333333333
2016,2,12,3,366.6666666666667,8.549999999999999,5.166666666666667
2016,2,12,4,150.0,8.500000000000002,3.1666666666666665
2016,2,13,1,166.66666666666666,8.083333333333334,4.666666666666667
2016,2,13,2,1366.6666666666667,9.766666666666667,5.833333333333333
2016,2,13,3,5783.333333333333,13.9,7.0
2016,2,13,4,5166.666666666667,7.816666666666667,14.0
2016,2,14,1,9333.333333333334,0.8999999999999999,19.33333333333333
2016,2,14,2,10000.0,-1.6666666666666667,20.5
2016,2,14,3,9333.333333333334,-2.516666666666667,20.166666666666668
2016,2,14,4,10000.0,-4.5,17.5
2016,2,15,1,10000.0,-7.316666666666666,17.166666666666668
2016,2,15,2,10000.0,-7.266666666666667,14.333333333333334
2016,2,15,3,10000.0,-3.6833333333333336,9.166666666666666
2016,2,15,4,7566.666666666667,-3.4,9.166666666666666
2016,2,16,1,10000.0,-4.0,7.333333333333333
2016,2,16,2,10000.0,-1.966666666666666,7.0
2016,2,16,3,8333.333333333334,1.0666666666666669,17.166666666666668
2016,2,16,4,10000.0,-0.3833333333333333,11.0
2016,2,17,1,10000.0,-1.3333333333333333,8.5
2016,2,17,2,10000.0,0.3499999999999999,6.333333333333333
2016,2,17,3,10000.0,3.683333333333333,8.333333333333334
2016,2,17,4,10000.0,2.033333333333333,6.166666666666667
2016,2,18,1,9666.666666666666,-0.0333333333333334,7.166666666666667
2016,2,18,2,9833.333333333334,1.15,11.166666666666666
2016,2,18,3,10000.0,7.400000000000001,15.666666666666666
2016,2,18,4,8500.0,5.433333333333333,13.5
2016,2,19,1,5666.666666666667,1.9,8.5
2016,2,19,2,6500.0,0.8333333333333334,3.5
2016,2,19,3,9500.0,3.5500000000000003,3.6666666666666665
2016,2,19,4,10000.0,1.35,2.333333333333333
2016,2,20,1,10000.0,-0.1666666666666666,3.0
2016,2,20,2,10000.0,0.9,5.166666666666667
2016,2,20,3,10000.0,4.3,13.5
2016,2,20,4,10000.0,0.2833333333333334,14.166666666666666
2016,2,21,1,10000.0,-2.0166666666666666,9.666666666666666
2016,2,21,2,10000.0,-0.4666666666666665,7.666666666666667
2016,2,21,3,10000.0,2.6666666666666674,11.666666666666666
2016,2,21,4,10000.0,-0.5833333333333334,3.0
2016,2,22,1,10000.0,-1.8666666666666665,2.833333333333333
2016,2,22,2,10000.0,0.0833333333333333,5.666666666666667
2016,2,22,3,10000.0,2.75,6.333333333333333
2016,2,22,4,9666.666666666666,2.1666666666666665,3.8333333333333335
2016,2,23,1,4250.0,0.65,3.6666666666666665
2016,2,23,2,3816.6666666666665,0.7333333333333334,7.5
2016,2,23,3,10000.0,2.583333333333333,14.166666666666666
2016,2,23,4,10000.0,-2.0000000000000004,15.666666666666666
2016,2,24,1,10000.0,-4.883333333333334,10.0
2016,2,24,2,10000.0,-4.466666666666667,6.333333333333333
2016,2,24,3,10000.0,-1.05,9.833333333333334
2016,2,24,4,10000.0,-1.9833333333333327,9.5
2016,2,25,1,10000.0,-4.6000000000000005,2.0
2016,2,25,2,10000.0,-1.2833333333333332,4.666666666666667
2016,2,25,3,10000.0,4.633333333333333,13.666666666666666
2016,2,25,4,8166.666666666667,2.35,9.5
2016,2,26,1,10000.0,-0.7833333333333332,7.166666666666667
2016,2,26,2,10000.0,-0.2166666666666666,3.6666666666666665
2016,2,26,3,10000.0,4.483333333333333,5.166666666666667
2016,2,26,4,7833.333333333333,2.983333333333333,5.0
2016,2,27,1,2683.333333333333,1.25,6.5
2016,2,27,2,4133.333333333333,1.6666666666666667,3.1666666666666665
2016,2,27,3,7166.666666666667,5.3,5.666666666666667
2016,2,27,4,4966.666666666667,1.85,3.0
2016,2,28,1,3850.0,0.7333333333333334,3.6666666666666665
2016,2,28,2,6833.333333333333,1.55,6.166666666666667
2016,2,28,3,3900.0,0.6666666666666669,9.333333333333334
2016,2,28,4,9333.333333333334,-0.1999999999999999,10.166666666666666
2016,2,29,1,10000.0,-1.9166666666666667,17.833333333333332
2016,2,29,2,10000.0,-3.266666666666666,17.5
2016,2,29,3,10000.0,-1.7999999999999998,17.666666666666668
2016,2,29,4,10000.0,-3.483333333333334,15.666666666666666
2016,3,1,1,10000.0,-5.083333333333333,9.833333333333334
2016,3,1,2,10000.0,-3.5333333333333328,5.333333333333333
2016,3,1,3,10000.0,0.4666666666666666,9.333333333333334
2016,3,1,4,10000.0,0.2166666666666666,6.166666666666667
2016,3,2,1,10000.0,-0.6833333333333335,8.166666666666666
2016,3,2,2,9500.0,1.0166666666666666,11.333333333333334
2016,3,2,3,10000.0,6.766666666666667,15.166666666666666
2016,3,2,4,10000.0,4.6,9.0
2016,3,3,1,8666.666666666666,3.983333333333333,7.666666666666667
2016,3,3,2,9000.0,4.8500000000000005,11.5
2016,3,3,3,9000.0,9.65,8.666666666666666
2016,3,3,4,8500.0,9.6,4.333333333333333
2016,3,4,1,4583.333333333333,7.333333333333333,4.166666666666667
2016,3,4,2,4333.333333333333,8.75,6.166666666666667
2016,3,4,3,9166.666666666666,16.933333333333334,9.833333333333334
2016,3,4,4,8000.0,11.766666666666666,9.833333333333334
2016,3,5,1,2400.0,10.45,11.666666666666666
2016,3,5,2,7166.666666666667,10.783333333333331,16.333333333333332
2016,3,5,3,2816.6666666666665,10.566666666666665,11.0
2016,3,5,4,2108.333333333333,6.266666666666667,5.333333333333333
2016,3,6,1,6241.666666666667,4.966666666666667,8.0
2016,3,6,2,8833.333333333334,4.883333333333333,6.5
2016,3,6,3,10000.0,9.033333333333337,8.0
2016,3,6,4,10000.0,4.800000000000001,4.5
2016,3,7,1,9666.666666666666,4.5,6.0
2016,3,7,2,10000.0,6.433333333333334,8.5
2016,3,7,3,10000.0,9.366666666666667,3.8333333333333335
2016,3,7,4,10000.0,6.416666666666667,4.166666666666667
2016,3,8,1,9333.333333333334,3.1833333333333336,7.0
2016,3,8,2,10000.0,2.5000000000000004,11.0
2016,3,8,3,10000.0,3.2999999999999994,11.666666666666666
2016,3,8,4,10000.0,0.2833333333333334,11.5
2016,3,9,1,10000.0,-1.2666666666666666,10.0
2016,3,9,2,10000.0,-0.95,12.5
2016,3,9,3,10000.0,2.566666666666667,16.0
2016,3,9,4,10000.0,-1.0333333333333334,14.833333333333334
2016,3,10,1,10000.0,-2.2500000000000004,11.333333333333334
2016,3,10,2,10000.0,-1.6,10.666666666666666
2016,3,10,3,10000.0,1.7833333333333334,13.666666666666666
2016,3,10,4,10000.0,0.5333333333333333,10.833333333333334
2016,3,11,1,10000.0,-3.2,7.333333333333333
2016,3,11,2,10000.0,-1.2333333333333334,8.166666666666666
2016,3,11,3,10000.0,1.6666666666666667,9.833333333333334
2016,3,11,4,10000.0,0.55,11.166666666666666
2016,3,12,1,10000.0,-1.1166666666666667,4.333333333333333
2016,3,12,2,10000.0,1.5166666666666666,11.166666666666666
2016,3,12,3,10000.0,5.283333333333333,13.833333333333334
2016,3,12,4,10000.0,3.4333333333333336,8.833333333333334
2016,3,13,1,10000.0,1.5,6.333333333333333
2016,3,13,2,8000.0,2.933333333333333,5.666666666666667
2016,3,13,3,8500.0,4.9,4.833333333333333
2016,3,13,4,7000.0,2.9,5.166666666666667
2016,3,14,1,3450.0,1.85,5.0
2016,3,14,2,4000.0,3.0666666666666664,7.5
2016,3,14,3,7666.666666666667,7.266666666666668,12.0
2016,3,14,4,10000.0,4.183333333333333,9.666666666666666
2016,3,15,1,10000.0,0.7000000000000001,5.166666666666667
2016,3,15,2,10000.0,3.283333333333333,2.1666666666666665
2016,3,15,3,10000.0,7.416666666666667,7.666666666666667
2016,3,15,4,10000.0,4.633333333333334,4.666666666666667
2016,3,16,1,9000.0,3.1833333333333336,4.666666666666667
2016,3,16,2,6666.666666666667,4.833333333333333,3.5
2016,3,16,3,10000.0,8.450000000000001,8.0
2016,3,16,4,10000.0,5.25,2.333333333333333
2016,3,17,1,10000.0,1.7166666666666668,1.6666666666666667
2016,3,17,2,8000.0,5.15,4.0
2016,3,17,3,9333.333333333334,10.866666666666667,4.666666666666667
2016,3,17,4,8333.333333333334,8.799999999999999,1.8333333333333333
2016,3,18,1,5366.666666666667,7.7,3.6666666666666665
2016,3,18,2,4650.0,9.966666666666669,5.833333333333333
2016,3,18,3,9000.0,15.25,7.666666666666667
2016,3,18,4,7333.333333333333,9.316666666666666,7.666666666666667
2016,3,19,1,5533.333333333333,6.566666666666666,7.5
2016,3,19,2,6800.0,8.033333333333333,9.0
2016,3,19,3,10000.0,12.066666666666668,13.0
2016,3,19,4,10000.0,7.933333333333333,7.666666666666667
2016,3,20,1,8166.666666666667,4.216666666666666,4.166666666666667
2016,3,20,2,5866.666666666667,5.516666666666666,5.833333333333333
2016,3,20,3,9666.666666666666,10.9,7.333333333333333
2016,3,20,4,9333.333333333334,6.233333333333334,4.0
2016,3,21,1,7166.666666666667,3.5000000000000004,1.6666666666666667
2016,3,21,2,6500.0,6.266666666666667,4.0
2016,3,21,3,10000.0,10.766666666666666,7.166666666666667
2016,3,21,4,10000.0,6.116666666666667,3.6666666666666665
2016,3,22,1,6133.333333333333,3.383333333333333,2.1666666666666665
2016,3,22,2,2716.6666666666665,3.866666666666666,5.166666666666667
2016,3,22,3,7500.0,7.883333333333333,7.333333333333333
2016,3,22,4,5416.666666666667,5.933333333333334,6.166666666666667
2016,3,23,1,3416.6666666666665,4.55,2.5
2016,3,23,2,6333.333333333333,5.933333333333334,7.166666666666667
2016,3,23,3,10000.0,10.233333333333333,15.166666666666666
2016,3,23,4,10000.0,6.599999999999999,17.333333333333332
2016,3,24,1,10000.0,3.45,10.5
2016,3,24,2,10000.0,4.766666666666667,8.0
2016,3,24,3,10000.0,8.666666666666666,12.5
2016,3,24,4,10000.0,5.05,8.666666666666666
2016,3,25,1,10000.0,2.8833333333333333,3.8333333333333335
2016,3,25,2,6150.0,4.266666666666667,5.0
2016,3,25,3,9666.666666666666,8.483333333333334,9.166666666666666
2016,3,25,4,10000.0,5.099999999999999,6.166666666666667
2016,3,26,1,9000.0,2.933333333333333,3.0
2016,3,26,2,8833.333333333334,4.8500000000000005,3.0
2016,3,26,3,10000.0,8.316666666666666,9.5
2016,3,26,4,9666.666666666666,5.416666666666667,8.5
2016,3,27,1,7500.0,3.766666666666666,5.5
2016,3,27,2,9000.0,5.650000000000001,3.5
2016,3,27,3,10000.0,8.983333333333334,11.166666666666666
2016,3,27,4,10000.0,5.849999999999999,7.666666666666667
2016,3,28,1,5366.666666666667,3.6,3.5
2016,3,28,2,4450.0,5.45,6.166666666666667
2016,3,28,3,10000.0,11.816666666666665,8.333333333333334
2016,3,28,4,6750.0,8.283333333333333,5.166666666666667
2016,3,29,1,2350.0,6.550000000000001,8.0
2016,3,29,2,5266.666666666667,9.366666666666667,13.833333333333334
2016,3,29,3,9000.0,12.8,16.833333333333332
2016,3,29,4,5283.333333333333,8.233333333333334,8.833333333333334
2016,3,30,1,1550.0,6.016666666666667,3.1666666666666665
2016,3,30,2,1533.3333333333333,5.416666666666667,4.666666666666667
2016,3,30,3,5466.666666666667,9.916666666666666,6.833333333333333
2016,3,30,4,6416.666666666667,7.083333333333333,3.1666666666666665
2016,3,31,1,4733.333333333333,4.516666666666667,1.8333333333333333
2016,3,31,2,6300.0,8.516666666666667,4.166666666666667
2016,3,31,3,10000.0,16.616666666666667,6.166666666666667
2016,3,31,4,9833.333333333334,10.383333333333336,3.5
2016,4,1,1,10000.0,7.016666666666667,4.166666666666667
2016,4,1,2,10000.0,11.316666666666668,2.833333333333333
2016,4,1,3,10000.0,16.8,8.5
2016,4,1,4,10000.0,11.0,4.0
2016,4,2,1,7833.333333333333,7.816666666666666,4.5
